Timestamp,Capacity,Occupancy
2016-11-06 09:33:00,2803,83
2016-11-06 09:33:00,2937,351
2016-11-06 09:33:00,3103,537
2016-11-06 09:33:00,1920,338
2016-11-06 09:33:00,690,85
2016-11-06 09:33:00,1200,158
2016-11-06 09:33:00,1322,276
2016-11-06 09:33:00,687,330
2016-11-06 09:33:00,577,39
2016-11-06 09:33:00,3883,644
2016-11-06 10:00:00,2937,374
2016-11-06 10:00:00,1920,354
2016-11-06 10:00:00,577,46
2016-11-06 10:00:00,387,87
2016-11-06 10:00:00,3103,549
2016-11-06 10:00:00,3883,672
2016-11-06 10:00:00,2803,112
2016-11-06 10:00:00,687,330
2016-11-06 10:00:00,485,194
2016-11-06 10:00:00,470,62
2016-11-06 10:00:00,690,93
2016-11-06 10:00:00,1200,166
2016-11-06 10:00:00,1322,295
2016-11-06 10:00:00,2009,625
2016-11-06 10:26:00,387,119
2016-11-06 10:26:00,485,189
2016-11-06 10:26:00,3883,707
2016-11-06 10:26:00,2803,166
2016-11-06 10:26:00,1322,334
2016-11-06 10:26:00,2937,407
2016-11-06 10:26:00,2009,658
2016-11-06 10:26:00,3103,560
2016-11-06 10:26:00,470,68
2016-11-06 10:26:00,1920,369
2016-11-06 10:26:00,687,324
2016-11-06 10:26:00,690,99
2016-11-06 10:26:00,1200,175
2016-11-06 10:26:00,577,53
2016-11-06 10:59:00,470,74
2016-11-06 10:59:00,2803,248
2016-11-06 10:59:00,687,314
2016-11-06 10:59:00,2937,465
2016-11-06 10:59:00,1200,179
2016-11-06 10:59:00,2009,721
2016-11-06 10:59:00,577,77
2016-11-06 10:59:00,690,106
2016-11-06 10:59:00,387,177
2016-11-06 10:59:00,3103,567
2016-11-06 10:59:00,1920,389
2016-11-06 10:59:00,3883,760
2016-11-06 10:59:00,1322,407
2016-11-06 10:59:00,485,182
2016-11-06 11:26:00,1322,455
2016-11-06 11:26:00,470,79
2016-11-06 11:26:00,3103,594
2016-11-06 11:26:00,2803,297
2016-11-06 11:26:00,687,327
2016-11-06 11:26:00,3883,845
2016-11-06 11:26:00,2937,488
2016-11-06 11:26:00,387,204
2016-11-06 11:26:00,1920,443
2016-11-06 11:26:00,1200,229
2016-11-06 11:26:00,577,96
2016-11-06 11:26:00,690,110
2016-11-06 11:26:00,485,174
2016-11-06 11:26:00,2009,782
2016-11-06 11:59:00,577,124
2016-11-06 11:59:00,387,245
2016-11-06 11:59:00,470,107
2016-11-06 11:59:00,3103,619
2016-11-06 11:59:00,687,336
2016-11-06 11:59:00,2937,561
2016-11-06 11:59:00,2009,847
2016-11-06 11:59:00,1200,253
2016-11-06 11:59:00,1322,511
2016-11-06 11:59:00,1920,477
2016-11-06 11:59:00,485,177
2016-11-06 11:59:00,3883,911
2016-11-06 11:59:00,690,139
2016-11-06 11:59:00,2803,351
2016-11-06 12:26:00,690,146
2016-11-06 12:26:00,2009,871
2016-11-06 12:26:00,3103,605
2016-11-06 12:26:00,387,263
2016-11-06 12:26:00,687,323
2016-11-06 12:26:00,2803,368
2016-11-06 12:26:00,485,177
2016-11-06 12:26:00,2937,586
2016-11-06 12:26:00,1920,493
2016-11-06 12:26:00,1200,266
2016-11-06 12:26:00,577,153
2016-11-06 12:26:00,1322,548
2016-11-06 12:26:00,3883,960
2016-11-06 12:26:00,470,112
2016-11-06 13:06:00,485,192
2016-11-06 13:06:00,3103,666
2016-11-06 13:06:00,1322,656
2016-11-06 13:06:00,3883,996
2016-11-06 13:06:00,470,133
2016-11-06 13:06:00,2803,424
2016-11-06 13:06:00,577,178
2016-11-06 13:06:00,1200,277
2016-11-06 13:06:00,1920,514
2016-11-06 13:06:00,2937,676
2016-11-06 13:06:00,387,312
2016-11-06 13:06:00,690,172
2016-11-06 13:06:00,2009,1018
2016-11-06 13:06:00,687,362
2016-11-06 13:26:00,577,188
2016-11-06 13:26:00,1322,686
2016-11-06 13:26:00,2009,1050
2016-11-06 13:26:00,690,183
2016-11-06 13:26:00,3103,681
2016-11-06 13:26:00,2937,705
2016-11-06 13:26:00,1920,514
2016-11-06 13:26:00,687,364
2016-11-06 13:26:00,470,146
2016-11-06 13:26:00,485,206
2016-11-06 13:26:00,1200,276
2016-11-06 13:26:00,3883,990
2016-11-06 13:26:00,2803,427
2016-11-06 13:26:00,387,316
2016-11-06 13:59:00,485,201
2016-11-06 13:59:00,387,336
2016-11-06 13:59:00,2009,1113
2016-11-06 13:59:00,3103,708
2016-11-06 13:59:00,690,223
2016-11-06 13:59:00,2803,444
2016-11-06 13:59:00,577,216
2016-11-06 13:59:00,687,399
2016-11-06 13:59:00,2937,760
2016-11-06 13:59:00,3883,994
2016-11-06 13:59:00,470,181
2016-11-06 13:59:00,1322,714
2016-11-06 13:59:00,1920,530
2016-11-06 13:59:00,1200,296
2016-11-06 14:33:00,687,427
2016-11-06 14:33:00,2009,1157
2016-11-06 14:33:00,485,197
2016-11-06 14:33:00,577,225
2016-11-06 14:33:00,690,240
2016-11-06 14:33:00,1322,730
2016-11-06 14:33:00,3883,968
2016-11-06 14:33:00,2803,439
2016-11-06 14:33:00,1200,276
2016-11-06 14:33:00,1920,508
2016-11-06 14:33:00,2937,781
2016-11-06 14:33:00,470,194
2016-11-06 14:33:00,387,344
2016-11-06 14:33:00,3103,719
2016-11-06 15:00:00,687,438
2016-11-06 15:00:00,1322,729
2016-11-06 15:00:00,470,231
2016-11-06 15:00:00,3883,934
2016-11-06 15:00:00,1920,503
2016-11-06 15:00:00,1200,276
2016-11-06 15:00:00,3103,717
2016-11-06 15:00:00,2937,820
2016-11-06 15:00:00,387,345
2016-11-06 15:00:00,485,193
2016-11-06 15:00:00,2803,431
2016-11-06 15:00:00,577,211
2016-11-06 15:00:00,2009,1167
2016-11-06 15:00:00,690,282
2016-11-06 15:26:00,387,345
2016-11-06 15:26:00,2803,419
2016-11-06 15:26:00,1200,251
2016-11-06 15:26:00,1920,462
2016-11-06 15:26:00,470,247
2016-11-06 15:26:00,2009,1130
2016-11-06 15:26:00,2937,837
2016-11-06 15:26:00,3103,700
2016-11-06 15:26:00,1322,696
2016-11-06 15:26:00,485,192
2016-11-06 15:26:00,690,300
2016-11-06 15:26:00,3883,876
2016-11-06 15:26:00,577,188
2016-11-06 15:26:00,687,434
2016-11-06 15:53:00,485,173
2016-11-06 15:59:00,1920,419
2016-11-06 15:59:00,3883,788
2016-11-06 15:59:00,1200,225
2016-11-06 15:59:00,2009,1065
2016-11-06 15:59:00,577,163
2016-11-06 15:59:00,2937,804
2016-11-06 15:59:00,690,297
2016-11-06 15:59:00,687,430
2016-11-06 15:59:00,3103,661
2016-11-06 15:59:00,2803,390
2016-11-06 15:59:00,387,333
2016-11-06 15:59:00,1322,635
2016-11-06 15:59:00,470,243
2016-11-06 16:26:00,1200,196
2016-11-06 16:26:00,3883,704
2016-11-06 16:26:00,687,402
2016-11-06 16:26:00,1322,567
2016-11-06 16:26:00,2937,780
2016-11-06 16:26:00,3103,617
2016-11-06 16:26:00,485,167
2016-11-06 16:26:00,470,258
2016-11-06 16:26:00,577,130
2016-11-06 16:26:00,690,316
2016-11-06 16:26:00,2803,345
2016-11-06 16:26:00,2009,969
2016-11-06 16:26:00,1920,377
2016-11-06 16:26:00,387,297
2016-11-07 08:00:00,387,75
2016-11-07 08:00:00,2937,388
2016-11-07 08:00:00,1200,185
2016-11-07 08:00:00,577,30
2016-11-07 08:00:00,2009,543
2016-11-07 08:00:00,1920,548
2016-11-07 08:00:00,1322,248
2016-11-07 08:00:00,687,295
2016-11-07 08:00:00,3103,515
2016-11-07 08:00:00,2803,140
2016-11-07 08:00:00,3883,1079
2016-11-07 08:00:00,690,158
2016-11-07 08:00:00,485,155
2016-11-07 08:00:00,470,115
2016-11-07 08:26:00,470,183
2016-11-07 08:26:00,485,163
2016-11-07 08:26:00,577,38
2016-11-07 08:26:00,687,326
2016-11-07 08:26:00,2009,602
2016-11-07 08:26:00,2937,510
2016-11-07 08:26:00,1200,269
2016-11-07 08:26:00,2803,199
2016-11-07 08:26:00,1322,276
2016-11-07 08:26:00,3103,596
2016-11-07 08:26:00,3883,1433
2016-11-07 08:26:00,690,255
2016-11-07 08:26:00,387,92
2016-11-07 08:26:00,1920,697
2016-11-07 08:53:00,485,178
2016-11-07 08:59:00,687,393
2016-11-07 08:59:00,387,121
2016-11-07 08:59:00,2803,288
2016-11-07 08:59:00,2009,723
2016-11-07 08:59:00,1200,392
2016-11-07 08:59:00,3103,741
2016-11-07 08:59:00,3883,1983
2016-11-07 08:59:00,690,411
2016-11-07 08:59:00,1322,330
2016-11-07 08:59:00,470,280
2016-11-07 08:59:00,577,49
2016-11-07 08:59:00,1920,912
2016-11-07 08:59:00,2937,713
2016-11-07 09:26:00,3883,2371
2016-11-07 09:26:00,485,207
2016-11-07 09:26:00,1200,505
2016-11-07 09:26:00,2937,840
2016-11-07 09:26:00,3103,845
2016-11-07 09:26:00,470,322
2016-11-07 09:26:00,1322,398
2016-11-07 09:26:00,687,437
2016-11-07 09:26:00,387,155
2016-11-07 09:26:00,690,478
2016-11-07 09:26:00,2009,835
2016-11-07 09:26:00,577,61
2016-11-07 09:26:00,2803,356
2016-11-07 09:26:00,1920,1089
2016-11-07 09:59:00,3103,944
2016-11-07 09:59:00,1322,445
2016-11-07 09:59:00,2009,933
2016-11-07 09:59:00,577,87
2016-11-07 09:59:00,1200,606
2016-11-07 09:59:00,3883,2754
2016-11-07 09:59:00,485,215
2016-11-07 09:59:00,2803,430
2016-11-07 09:59:00,2937,946
2016-11-07 09:59:00,1920,1230
2016-11-07 09:59:00,687,488
2016-11-07 09:59:00,470,360
2016-11-07 09:59:00,690,542
2016-11-07 09:59:00,387,189
2016-11-07 10:26:00,485,229
2016-11-07 10:26:00,1200,662
2016-11-07 10:26:00,1322,526
2016-11-07 10:26:00,687,538
2016-11-07 10:26:00,2937,1038
2016-11-07 10:26:00,1920,1313
2016-11-07 10:26:00,387,243
2016-11-07 10:26:00,470,386
2016-11-07 10:26:00,3103,1020
2016-11-07 10:26:00,577,110
2016-11-07 10:26:00,3883,2941
2016-11-07 10:26:00,690,566
2016-11-07 10:26:00,2009,1064
2016-11-07 10:26:00,2803,496
2016-11-07 10:59:00,690,596
2016-11-07 10:59:00,485,238
2016-11-07 10:59:00,1200,699
2016-11-07 10:59:00,1322,563
2016-11-07 10:59:00,687,569
2016-11-07 10:59:00,2009,1132
2016-11-07 10:59:00,2937,1100
2016-11-07 10:59:00,1920,1357
2016-11-07 10:59:00,577,142
2016-11-07 10:59:00,3103,1078
2016-11-07 10:59:00,470,409
2016-11-07 10:59:00,3883,3054
2016-11-07 10:59:00,2803,537
2016-11-07 10:59:00,387,266
2016-11-07 11:26:00,2803,552
2016-11-07 11:26:00,2009,1169
2016-11-07 11:26:00,687,592
2016-11-07 11:26:00,1322,577
2016-11-07 11:26:00,690,604
2016-11-07 11:26:00,1200,718
2016-11-07 11:26:00,387,273
2016-11-07 11:26:00,3103,1109
2016-11-07 11:26:00,577,157
2016-11-07 11:26:00,1920,1369
2016-11-07 11:26:00,2937,1115
2016-11-07 11:26:00,470,416
2016-11-07 11:26:00,3883,3080
2016-11-07 11:26:00,485,238
2016-11-07 11:59:00,690,645
2016-11-07 11:59:00,1920,1412
2016-11-07 11:59:00,2937,1171
2016-11-07 11:59:00,687,604
2016-11-07 11:59:00,387,280
2016-11-07 11:59:00,3883,3161
2016-11-07 11:59:00,1200,751
2016-11-07 11:59:00,485,246
2016-11-07 11:59:00,2803,565
2016-11-07 11:59:00,577,157
2016-11-07 11:59:00,3103,1135
2016-11-07 11:59:00,470,443
2016-11-07 11:59:00,1322,607
2016-11-07 11:59:00,2009,1211
2016-11-07 12:26:00,2009,1223
2016-11-07 12:26:00,577,160
2016-11-07 12:26:00,470,449
2016-11-07 12:26:00,3103,1148
2016-11-07 12:26:00,2937,1180
2016-11-07 12:26:00,687,609
2016-11-07 12:26:00,1322,614
2016-11-07 12:26:00,387,277
2016-11-07 12:26:00,3883,3183
2016-11-07 12:26:00,2803,563
2016-11-07 12:26:00,1200,762
2016-11-07 12:26:00,1920,1429
2016-11-07 12:26:00,485,253
2016-11-07 12:26:00,690,650
2016-11-07 12:59:00,1322,621
2016-11-07 12:59:00,1920,1433
2016-11-07 12:59:00,485,258
2016-11-07 12:59:00,2009,1218
2016-11-07 12:59:00,470,447
2016-11-07 12:59:00,2803,550
2016-11-07 12:59:00,387,277
2016-11-07 12:59:00,3883,3188
2016-11-07 12:59:00,687,597
2016-11-07 12:59:00,690,646
2016-11-07 12:59:00,2937,1181
2016-11-07 12:59:00,577,154
2016-11-07 12:59:00,3103,1128
2016-11-07 12:59:00,1200,775
2016-11-07 13:33:00,690,649
2016-11-07 13:33:00,577,161
2016-11-07 13:33:00,3883,3163
2016-11-07 13:33:00,3103,1146
2016-11-07 13:33:00,485,251
2016-11-07 13:33:00,1920,1413
2016-11-07 13:33:00,2937,1179
2016-11-07 13:33:00,1200,762
2016-11-07 13:33:00,2803,563
2016-11-07 13:33:00,1322,622
2016-11-07 13:33:00,387,279
2016-11-07 13:33:00,470,448
2016-11-07 13:33:00,687,611
2016-11-07 13:33:00,2009,1233
2016-11-07 13:59:00,1322,626
2016-11-07 13:59:00,470,456
2016-11-07 13:59:00,3103,1148
2016-11-07 13:59:00,2009,1240
2016-11-07 13:59:00,3883,3175
2016-11-07 13:59:00,690,658
2016-11-07 13:59:00,2937,1194
2016-11-07 13:59:00,2803,572
2016-11-07 13:59:00,1920,1432
2016-11-07 13:59:00,485,249
2016-11-07 13:59:00,1200,774
2016-11-07 13:59:00,387,287
2016-11-07 13:59:00,687,614
2016-11-07 13:59:00,577,162
2016-11-07 14:33:00,577,156
2016-11-07 14:33:00,1322,615
2016-11-07 14:33:00,3883,3106
2016-11-07 14:33:00,690,634
2016-11-07 14:33:00,470,433
2016-11-07 14:33:00,2937,1167
2016-11-07 14:33:00,485,246
2016-11-07 14:33:00,687,583
2016-11-07 14:33:00,1920,1392
2016-11-07 14:33:00,3103,1079
2016-11-07 14:33:00,2803,537
2016-11-07 14:33:00,1200,745
2016-11-07 14:33:00,2009,1198
2016-11-07 14:33:00,387,287
2016-11-07 15:00:00,485,238
2016-11-07 15:00:00,470,419
2016-11-07 15:00:00,577,148
2016-11-07 15:00:00,1322,594
2016-11-07 15:00:00,1200,727
2016-11-07 15:00:00,3103,1036
2016-11-07 15:00:00,690,613
2016-11-07 15:00:00,1920,1355
2016-11-07 15:00:00,3883,3034
2016-11-07 15:00:00,687,564
2016-11-07 15:00:00,2009,1158
2016-11-07 15:00:00,2937,1133
2016-11-07 15:00:00,387,282
2016-11-07 15:00:00,2803,516
2016-11-07 15:33:00,3883,2867
2016-11-07 15:33:00,2937,1098
2016-11-07 15:33:00,1920,1286
2016-11-07 15:33:00,577,124
2016-11-07 15:33:00,2803,475
2016-11-07 15:33:00,485,231
2016-11-07 15:33:00,470,401
2016-11-07 15:33:00,387,274
2016-11-07 15:33:00,1200,682
2016-11-07 15:33:00,690,593
2016-11-07 15:33:00,687,540
2016-11-07 15:33:00,2009,1106
2016-11-07 15:33:00,1322,566
2016-11-07 15:33:00,3103,972
2016-11-07 16:00:00,387,249
2016-11-07 16:00:00,2937,1027
2016-11-07 16:00:00,3883,2653
2016-11-07 16:00:00,690,554
2016-11-07 16:00:00,687,517
2016-11-07 16:00:00,485,224
2016-11-07 16:00:00,2009,1048
2016-11-07 16:00:00,470,377
2016-11-07 16:00:00,577,119
2016-11-07 16:00:00,1200,636
2016-11-07 16:00:00,3103,914
2016-11-07 16:00:00,1322,531
2016-11-07 16:00:00,1920,1186
2016-11-07 16:00:00,2803,422
2016-11-07 16:33:00,577,118
2016-11-07 16:33:00,687,479
2016-11-07 16:33:00,1200,531
2016-11-07 16:33:00,690,511
2016-11-07 16:33:00,3103,829
2016-11-07 16:33:00,2937,944
2016-11-07 16:33:00,1920,997
2016-11-07 16:33:00,2009,970
2016-11-07 16:33:00,470,342
2016-11-07 16:33:00,1322,491
2016-11-07 16:33:00,485,204
2016-11-07 16:33:00,2803,375
2016-11-07 16:33:00,3883,2305
2016-11-07 16:33:00,387,229
2016-11-08 07:59:00,1322,412
2016-11-08 07:59:00,470,139
2016-11-08 07:59:00,3103,655
2016-11-08 07:59:00,690,190
2016-11-08 07:59:00,577,34
2016-11-08 07:59:00,2803,202
2016-11-08 07:59:00,1200,217
2016-11-08 07:59:00,687,322
2016-11-08 07:59:00,485,258
2016-11-08 07:59:00,387,127
2016-11-08 07:59:00,2937,562
2016-11-08 07:59:00,2009,734
2016-11-08 07:59:00,1920,585
2016-11-08 07:59:00,3883,1166
2016-11-08 08:26:00,387,148
2016-11-08 08:26:00,2803,264
2016-11-08 08:26:00,1322,437
2016-11-08 08:26:00,690,270
2016-11-08 08:26:00,2009,788
2016-11-08 08:26:00,1200,303
2016-11-08 08:26:00,3103,727
2016-11-08 08:26:00,577,36
2016-11-08 08:26:00,1920,744
2016-11-08 08:26:00,687,351
2016-11-08 08:26:00,470,198
2016-11-08 08:26:00,3883,1584
2016-11-08 08:26:00,2937,678
2016-11-08 08:26:00,485,260
2016-11-08 08:59:00,2009,874
2016-11-08 08:59:00,387,184
2016-11-08 08:59:00,1920,962
2016-11-08 08:59:00,2937,890
2016-11-08 08:59:00,1200,429
2016-11-08 08:59:00,687,391
2016-11-08 08:59:00,577,46
2016-11-08 08:59:00,690,439
2016-11-08 08:59:00,3103,829
2016-11-08 08:59:00,470,296
2016-11-08 08:59:00,485,267
2016-11-08 08:59:00,1322,483
2016-11-08 08:59:00,3883,2123
2016-11-08 08:59:00,2803,355
2016-11-08 09:26:00,2937,987
2016-11-08 09:26:00,3103,925
2016-11-08 09:26:00,577,68
2016-11-08 09:26:00,687,446
2016-11-08 09:26:00,1920,1108
2016-11-08 09:26:00,1322,534
2016-11-08 09:26:00,2009,980
2016-11-08 09:26:00,690,492
2016-11-08 09:26:00,1200,540
2016-11-08 09:26:00,2803,412
2016-11-08 09:26:00,387,214
2016-11-08 09:26:00,485,281
2016-11-08 09:26:00,470,341
2016-11-08 09:26:00,3883,2503
2016-11-08 09:59:00,485,303
2016-11-08 09:59:00,2937,1113
2016-11-08 09:59:00,3103,1038
2016-11-08 09:59:00,690,546
2016-11-08 09:59:00,577,112
2016-11-08 09:59:00,470,395
2016-11-08 09:59:00,1200,668
2016-11-08 09:59:00,1920,1294
2016-11-08 09:59:00,2803,500
2016-11-08 09:59:00,687,508
2016-11-08 09:59:00,3883,2934
2016-11-08 09:59:00,1322,631
2016-11-08 09:59:00,387,273
2016-11-08 09:59:00,2009,1139
2016-11-08 10:33:00,470,424
2016-11-08 10:33:00,485,320
2016-11-08 10:33:00,2937,1203
2016-11-08 10:33:00,1920,1385
2016-11-08 10:33:00,577,150
2016-11-08 10:33:00,1322,691
2016-11-08 10:33:00,3883,3159
2016-11-08 10:33:00,3103,1133
2016-11-08 10:33:00,387,308
2016-11-08 10:33:00,2803,551
2016-11-08 10:33:00,2009,1261
2016-11-08 10:33:00,687,570
2016-11-08 10:33:00,690,575
2016-11-08 10:33:00,1200,720
2016-11-08 11:00:00,1920,1449
2016-11-08 11:00:00,470,449
2016-11-08 11:00:00,3883,3276
2016-11-08 11:00:00,3103,1190
2016-11-08 11:00:00,387,326
2016-11-08 11:00:00,2937,1258
2016-11-08 11:00:00,1322,734
2016-11-08 11:00:00,2009,1341
2016-11-08 11:00:00,485,332
2016-11-08 11:00:00,690,600
2016-11-08 11:00:00,577,178
2016-11-08 11:00:00,687,607
2016-11-08 11:00:00,2803,577
2016-11-08 11:00:00,1200,767
2016-11-08 11:33:00,3103,1253
2016-11-08 11:33:00,1920,1489
2016-11-08 11:33:00,1200,798
2016-11-08 11:33:00,577,196
2016-11-08 11:33:00,470,464
2016-11-08 11:33:00,485,333
2016-11-08 11:33:00,3883,3336
2016-11-08 11:33:00,690,682
2016-11-08 11:33:00,387,324
2016-11-08 11:33:00,2937,1339
2016-11-08 11:33:00,2803,601
2016-11-08 11:33:00,2009,1380
2016-11-08 11:33:00,687,643
2016-11-08 11:33:00,1322,737
2016-11-08 11:59:00,387,335
2016-11-08 11:59:00,3103,1286
2016-11-08 11:59:00,1920,1517
2016-11-08 11:59:00,3883,3373
2016-11-08 11:59:00,2803,624
2016-11-08 11:59:00,687,656
2016-11-08 11:59:00,2009,1415
2016-11-08 11:59:00,470,467
2016-11-08 11:59:00,577,236
2016-11-08 11:59:00,1322,759
2016-11-08 11:59:00,2937,1355
2016-11-08 11:59:00,1200,812
2016-11-08 11:59:00,690,679
2016-11-08 11:59:00,485,341
2016-11-08 12:27:00,1200,818
2016-11-08 12:27:00,690,679
2016-11-08 12:27:00,2009,1426
2016-11-08 12:27:00,1322,772
2016-11-08 12:27:00,3103,1289
2016-11-08 12:27:00,470,465
2016-11-08 12:27:00,687,654
2016-11-08 12:27:00,1920,1521
2016-11-08 12:27:00,3883,3387
2016-11-08 12:27:00,2803,616
2016-11-08 12:27:00,577,250
2016-11-08 12:27:00,387,328
2016-11-08 12:27:00,485,347
2016-11-08 12:27:00,2937,1354
2016-11-08 13:00:00,2009,1476
2016-11-08 13:00:00,470,459
2016-11-08 13:00:00,1322,804
2016-11-08 13:00:00,2803,622
2016-11-08 13:00:00,690,669
2016-11-08 13:00:00,387,333
2016-11-08 13:00:00,1200,815
2016-11-08 13:00:00,2937,1360
2016-11-08 13:00:00,577,253
2016-11-08 13:00:00,3103,1322
2016-11-08 13:00:00,3883,3367
2016-11-08 13:00:00,1920,1514
2016-11-08 13:00:00,687,672
2016-11-08 13:00:00,485,361
2016-11-08 13:34:00,2937,1370
2016-11-08 13:34:00,485,357
2016-11-08 13:34:00,2009,1479
2016-11-08 13:34:00,2803,625
2016-11-08 13:34:00,690,673
2016-11-08 13:34:00,687,672
2016-11-08 13:34:00,3883,3316
2016-11-08 13:34:00,387,340
2016-11-08 13:34:00,1200,806
2016-11-08 13:34:00,577,237
2016-11-08 13:34:00,1920,1481
2016-11-08 13:34:00,3103,1314
2016-11-08 13:34:00,470,462
2016-11-08 13:34:00,1322,807
2016-11-08 13:53:00,690,677
2016-11-08 14:00:00,2803,629
2016-11-08 14:00:00,387,339
2016-11-08 14:00:00,3103,1318
2016-11-08 14:00:00,2009,1479
2016-11-08 14:00:00,470,468
2016-11-08 14:00:00,3883,3309
2016-11-08 14:00:00,1920,1473
2016-11-08 14:00:00,2937,1373
2016-11-08 14:00:00,577,223
2016-11-08 14:00:00,485,357
2016-11-08 14:00:00,1322,808
2016-11-08 14:00:00,687,671
2016-11-08 14:00:00,1200,803
2016-11-08 14:26:00,1920,1424
2016-11-08 14:26:00,3103,1278
2016-11-08 14:26:00,387,324
2016-11-08 14:26:00,687,653
2016-11-08 14:26:00,470,446
2016-11-08 14:26:00,485,351
2016-11-08 14:26:00,2803,598
2016-11-08 14:26:00,2937,1322
2016-11-08 14:26:00,2009,1434
2016-11-08 14:26:00,1200,766
2016-11-08 14:26:00,1322,781
2016-11-08 14:26:00,690,647
2016-11-08 14:26:00,3883,3229
2016-11-08 14:26:00,577,196
2016-11-08 15:00:00,1322,771
2016-11-08 15:00:00,3883,3146
2016-11-08 15:00:00,387,317
2016-11-08 15:00:00,1200,729
2016-11-08 15:00:00,2009,1407
2016-11-08 15:00:00,690,629
2016-11-08 15:00:00,3103,1250
2016-11-08 15:00:00,485,352
2016-11-08 15:00:00,687,636
2016-11-08 15:00:00,2803,579
2016-11-08 15:00:00,1920,1374
2016-11-08 15:00:00,470,435
2016-11-08 15:00:00,577,163
2016-11-08 15:00:00,2937,1300
2016-11-08 15:33:00,577,144
2016-11-08 15:33:00,1920,1280
2016-11-08 15:33:00,485,336
2016-11-08 15:33:00,387,292
2016-11-08 15:33:00,1322,714
2016-11-08 15:33:00,470,424
2016-11-08 15:33:00,3883,2945
2016-11-08 15:33:00,1200,673
2016-11-08 15:33:00,3103,1183
2016-11-08 15:33:00,690,609
2016-11-08 15:33:00,2937,1237
2016-11-08 15:33:00,2803,546
2016-11-08 15:33:00,2009,1307
2016-11-08 15:33:00,687,593
2016-11-08 16:01:00,2803,511
2016-11-08 16:01:00,687,562
2016-11-08 16:01:00,577,127
2016-11-08 16:01:00,3103,1131
2016-11-08 16:01:00,2009,1234
2016-11-08 16:01:00,485,322
2016-11-08 16:01:00,1920,1195
2016-11-08 16:01:00,470,395
2016-11-08 16:01:00,387,264
2016-11-08 16:01:00,1200,629
2016-11-08 16:01:00,690,561
2016-11-08 16:01:00,2937,1147
2016-11-08 16:01:00,3883,2731
2016-11-08 16:01:00,1322,672
2016-11-08 16:34:00,470,351
2016-11-08 16:34:00,1200,550
2016-11-08 16:34:00,2803,488
2016-11-08 16:34:00,1920,1026
2016-11-08 16:34:00,2009,1094
2016-11-08 16:34:00,3883,2363
2016-11-08 16:34:00,1322,600
2016-11-08 16:34:00,3103,1032
2016-11-08 16:34:00,485,291
2016-11-08 16:34:00,387,241
2016-11-08 16:34:00,690,504
2016-11-08 16:34:00,2937,1036
2016-11-08 16:34:00,687,494
2016-11-08 16:34:00,577,106
2016-11-09 08:00:00,1200,215
2016-11-09 08:00:00,1322,425
2016-11-09 08:00:00,690,176
2016-11-09 08:00:00,577,32
2016-11-09 08:00:00,3883,1191
2016-11-09 08:00:00,1920,580
2016-11-09 08:00:00,2803,206
2016-11-09 08:00:00,3103,669
2016-11-09 08:00:00,2009,757
2016-11-09 08:00:00,687,332
2016-11-09 08:00:00,387,135
2016-11-09 08:00:00,485,266
2016-11-09 08:00:00,470,157
2016-11-09 08:00:00,2937,577
2016-11-09 08:27:00,2803,253
2016-11-09 08:27:00,690,226
2016-11-09 08:27:00,687,358
2016-11-09 08:27:00,1920,724
2016-11-09 08:27:00,2937,650
2016-11-09 08:27:00,485,271
2016-11-09 08:27:00,577,37
2016-11-09 08:27:00,1322,451
2016-11-09 08:27:00,387,153
2016-11-09 08:27:00,1200,300
2016-11-09 08:27:00,3883,1586
2016-11-09 08:27:00,2009,809
2016-11-09 08:27:00,470,207
2016-11-09 08:27:00,3103,729
2016-11-09 09:00:00,3103,841
2016-11-09 09:00:00,687,397
2016-11-09 09:00:00,387,181
2016-11-09 09:00:00,3883,2127
2016-11-09 09:00:00,2803,342
2016-11-09 09:00:00,1322,492
2016-11-09 09:00:00,2937,792
2016-11-09 09:00:00,1200,420
2016-11-09 09:00:00,2009,889
2016-11-09 09:00:00,485,283
2016-11-09 09:00:00,470,309
2016-11-09 09:00:00,577,43
2016-11-09 09:00:00,1920,910
2016-11-09 09:00:00,690,328
2016-11-09 09:34:00,1200,553
2016-11-09 09:34:00,2009,1025
2016-11-09 09:34:00,2937,928
2016-11-09 09:34:00,470,372
2016-11-09 09:34:00,3103,943
2016-11-09 09:34:00,3883,2612
2016-11-09 09:34:00,577,61
2016-11-09 09:34:00,387,233
2016-11-09 09:34:00,687,450
2016-11-09 09:34:00,1322,575
2016-11-09 09:34:00,485,304
2016-11-09 09:34:00,1920,1120
2016-11-09 09:34:00,2803,422
2016-11-09 09:34:00,690,391
2016-11-09 09:54:00,485,315
2016-11-09 10:00:00,1920,1241
2016-11-09 10:00:00,470,410
2016-11-09 10:00:00,2937,999
2016-11-09 10:00:00,387,252
2016-11-09 10:00:00,3103,1028
2016-11-09 10:00:00,3883,2909
2016-11-09 10:00:00,577,88
2016-11-09 10:00:00,1322,619
2016-11-09 10:00:00,1200,624
2016-11-09 10:00:00,2009,1121
2016-11-09 10:00:00,690,429
2016-11-09 10:00:00,687,502
2016-11-09 10:00:00,2803,460
2016-11-09 10:27:00,690,443
2016-11-09 10:27:00,577,107
2016-11-09 10:27:00,2937,1046
2016-11-09 10:27:00,1920,1331
2016-11-09 10:27:00,3103,1093
2016-11-09 10:27:00,1200,671
